LINK;TITULO;DESCR;MATERIA
https://br.linkedin.com/jobs/view/autoplay-programa-de-est%C3%A1gio-ti-dev-at-autoglassvagas-3045161191?refId=xQs1NtDmpW90CwaNmUlVsw%3D%3D&trackingId=TQV8Yikd%2FBv%2FEVLsH5oOEw%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card;Autoplay - programa de estagio - ti dev;           Formacao Academica: Cursando a partir do 2o periodo de Analise e desenvolvimento de sistemas   Ciencia da computacao   Engenharia da computacao   Sistema da informacao ou areas afins  Sera Considerado DiferencialPerfil dinamico e orientado a melhoria continua  Flexivel e de facil adaptacao as mudancas  Ingles intermediario  Conhecimento em Lean e/ou metodologias de melhoria continua.Promover o desenvolvimento tecnico em diversas linguagens e tambem de habilidades humanas  Exercitar a experiencia de desenvolvimento com a criacao de aplicacoes de apoio.Aqui Voce Ira AprenderLogica   BD   Modelagem e PL/SQL   GIT   Arquitetura e APIS   UX   HTML5   CSS3   JavaScript   DevOps   Agilidade   Linguagens de Programacao Web (ASP. NET Core e/ou C# e/ou Angular 8)           Exibir mais                   Exibir menos;5
https://br.linkedin.com/jobs/view/desenvolvimento-de-software-at-roberto-3040413913?refId=xQs1NtDmpW90CwaNmUlVsw%3D%3D&trackingId=CRZwm7TmmE4VDINGfW%2FWcA%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card;Desenvolvimento de Software;   Estagio na Area de DesenvolvimentoBuscamos talento para compor equipe. Desejamos um estagiario bem preparado   com atitude inovadora e motivado a assumir desafios.O que voce ira fazer- Desenvolvimento de sistemas.Requisitos de formacao e ou qualificacao- Cursando Sistemas de Informacao   Engenharia da Computacao   Analise e Desenvolvimento de Sistemas ou Engenharia da Software  - Conhecimento avancado de JavaScript e HTML  - Conhecimento intermediario de React   Django e Phyton. Notas adicionais- Tipo de vaga: Meio periodo   Estagio / Trainee- Salario: R$800  00 por mes- Beneficios: Vale-transporteEnviar CV e historico escolar por email kreativ.selecao@gmail.com          Exibir mais                   Exibir menos;5
https://br.linkedin.com/jobs/view/est%C3%A1gio-suporte-t%C3%A9cnico-de-t-i-est%C3%BAdios-1-at-pecegevagas-3045180191?refId=S4g1xk8DWdyS6GblSoLMYQ%3D%3D&trackingId=YOeQ53O0zrCUkZs%2FNtCWTg%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card;Estagio suporte tecnico de t.i. - estudios (1);   Hard SkillsExperiencia previa e estar cursando Engenharia da Computacao   Analise e Desenvolvimento de Sistemas   Gestao da Tecnologia e Informacao   Sistemas de Informacao ou Engenharia de Software  Conhecimento em ferramentas como Zoom avancado e Power Point intermediario   e obrigatorio   Desejavel ter experiencia previa com Elemental e WireCast.Soft SkillsFacilidade com tecnologia   no sentido de amparar a equipe nas ferramentas utilizadas em aula   Experiencia previa com atendimento ao publico   sera visto como um diferencial  Habilidades de organizacao   resolucao de problemas e agilidade    serao vistos como diferenciais  Bom humor   respeito   etica   comprometimento   pro atividade e iniciativa   serao habilidades valorizadas para a vaga.Realizar o atendimento e suporte tecnico aos alunos (cursos de MBA - EAD ao vivo) de forma acolhedora e humanizada   com orientacoes e solucoes detalhadas  Organizar e realizar os testes necessarios para a transmissao da aula  Organizar o estudio de modo a preparar e dar apoio para a operacao dos equipamentos necessarios para as transmissoes (wirecast   elemental   etc.)   Pesquisar aplicativos   programas   softwares e hardwares para melhorar a experiencia do cliente   Contribuir com informacoes e insights para a melhoria da experiencia do aluno/professor/palestrante e processos internos  Fornecer informacoes para os relatorios de cada transmissao   Participar/oferecer treinamentos de professores/monitores   Edicao basica de videos.          Exibir mais                   Exibir menos;5
https://br.linkedin.com/jobs/view/bolsista-ti-graduado-cba-at-programa-inova-talentos-iel-3012352233?refId=S4g1xk8DWdyS6GblSoLMYQ%3D%3D&trackingId=y2ompwM2yiWu1hP7%2FCjs8w%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card;Bolsista (TI) Graduado - CBA;   DESCRICAOProjeto de Inovacao na CBA em parceria com IEL/CNPQPRE-REQUISITOS: ter titulo de graduacao nos ultimos 5 anos.Graduacao EmCiencias da Computacao   Tecnologia da Informacao   Ciencia de Dados   Processamento de Dados   Engenharia da Computacao   Engenharias em geral   Analise e Desenvolvimento de sistemas.ConhecimentosNecessario: Conhecimento em construcao de banco de dados ( nao importa qual e a linguagem )   conhecimento em power B.I. ( por exemplo: construcao de dashboards   otimizacao da coleta de dados   etc ).Desejavel: TCC   Iniciacao Cientifica   estagio ou trabalhos anteriores na industriaDiferencial: Conhecimento da area metalurgica (TCC   IC   Estagio   Trabalhos   etc)AtividadesMapeamento e analise de oportunidades de desenvolvimento de novas tecnologias  Prospeccao e reunioes com clientes e fornecedores para execucao e fechamento de oportunidades de implantacao de novas tecnologias  Criacao de conducao de fluxos internos para execucao de processos de open inovation  Contribuir no desenvolvimento de pilotos / projetos de inovacao fazendo interface com players do mercado e areas internas  Acompanhar o desenvolvimento de pilotos / projetos   Propor melhorias na governanca da area.Carga horaria de acordo com o plano de atividades acordado com o Tutor do Projeto.Duracao: 12 meses.BOLSA: R$ 2.500  00BeneficiosAcesso ao fretado e alimentacao na planta.FORMA DE ATUACAO: Trabalho remotoRegime de contratacao de tipo: OutrosJornada: Periodo IntegralArea e especializacao profissional: Informatica   TI   Telecomunicacoes - Programador / DesenvolvedorNivel hierarquico: AnalistaREQUISITOSEscolaridade Minima: Ensino Superior                Exibir mais                   Exibir menos;5
https://br.linkedin.com/jobs/view/estagio-em-ti-1-at-grupobrqvagas-3045161903?refId=S4g1xk8DWdyS6GblSoLMYQ%3D%3D&trackingId=691r%2FpDiLjr1jFy1hcGpzQ%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card;Estagio em ti (1);           REQUISITOSEscolaridade: cursando Tecnologia da Informacao   Analise e Desenvolvimento de Sistemas ou areas correlatas  Ser proativo  Residir em Catanduva.ATIVIDADESApoiar o Time De TI Em Atividade ComoConfiguracao e manutencao de computadores e sistemas  Abertura de chamados com clientes internos  Suporte ao usuario  Configuracao de servidores   backup e rede   operacao de rede Wi-fi  Elaboracao de relatorios  Montagem e manutencoes em estacoes de trabalho  Atendimento de chamados via Help Desk e atuar em demais atividades da area   conforme necessidade.                Exibir mais                   Exibir menos;5
https://br.linkedin.com/jobs/view/est%C3%A1gio-ti-sistemas-da-inf-an%C3%A1lise-e-desen-de-sist-ci%C3%AAncias-da-comp-eng-da-comp-flexdoc-at-instituto-euvaldo-lodi-3033926270?refId=IEviTTax6xNcOc6zeossWQ%3D%3D&trackingId=UKpKNImSRPIPOq2spw%2B00g%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card;Estagio TI [Sistemas da Inf.  Analise e Desen. de Sist.  Ciencias da Comp.  Eng. da Comp.] FlexDoc;   DESCRICAOOportunidade de estagio na empresa Flexdoc Tecnologia da InformacaoEstudantes a Partir Do 4o Semestre Dos Cursos De Sistemas da informacao Analise e Desenvolvimento de sistemas Ciencias da Computacao Engenharia da Computacao Redes de Computadores - TecnologoDepartamento do estagio: Analista de Suporte - TIDescricao Das Atividades Implantacao e Gestao de Ambientes Windows Server Implantacao e Gestao de Ambientes Linux Suporte a usuarios e clientes Realizar manutencoes preventivas na infraestrutura de TI Acompanhar chamados tecnicos Documentar trabalhos tecnicos.Carga horaria: 30 horas semanaisBolsa Auxilio: R$ 1.100  00Auxilio transporte: de acordo com a necessidadeCom possibilidade de efetivacaoLocal: Sao Paulo/SPLocal de trabalho: Sao Paulo   SPRegime de contratacao de tipo: EstagioJornada: Parcial manhasArea e especializacao profissional: Informatica   TI   Telecomunicacoes - TINivel hierarquico: EstagiarioREQUISITOSEscolaridade Minima: Ensino SuperiorFormacao DesejadaAnalise e desenvolvimento de sistemas   Ensino SuperiorEngenharia da computacao   Ensino SuperiorCiencias da computacao   Ensino SuperiorBENEFICIOSauxilio transporte          Exibir mais                   Exibir menos;5
https://br.linkedin.com/jobs/view/est%C3%A1gio-backend-at-aquirisgamestudiosavagas-3045166729?refId=IEviTTax6xNcOc6zeossWQ%3D%3D&trackingId=%2FQnnyaRY5nIJ0j6cFzTA0g%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card;Estagio backend;           Nos estamos no mercado desenvolvendo games ha 15 anos e hoje somos uma das maiores desenvolvedoras de jogos da America Latina. Temos a missao de desenvolver games divertidos e de alta qualidade para entreter milhoes de pessoas de todas as idades   sempre buscando o que ha de melhor no conceito dos produtos e na tecnologia por tras deles. Procuramos por pessoas que gostem de trabalhar de forma colaborativa e em conjunto   para continuar desenvolvendo experiencias incriveis aos nossos jogadores.Estamos com uma oportunidade de estagio para atuar no time de backend. Buscamos uma pessoa que seja protagonista no seu desenvolvimento   apaixonado(a) por desafios e por aprender coisas novas. Que tenha interesse em seguir carreira na area de jogos   saiba conquistar autonomia em forma de confianca   demonstre responsabilidade   saiba trabalhar em equipe e seja proativo. Se adapte rapidamente as mudancas   tenha um perfil hands on   demonstre compromisso   bom humor   carisma   flexibilidade   paciencia   criatividade   comunicacao clara e que trabalhe em conjunto com seu mentor e Lead a fim de entender e colocar em pratica os processos estabelecidos pela equipe.Na Aquiris   acreditamos que so e possivel cultivar um ambiente profissional saudavel quando respeitamos e cultivamos a pluralidade e a diversidade   tanto dentro da empresa quanto em nossos produtos. Se voce faz parte de um grupo sub-representado   se aplique. Aqui voce tera um ambiente seguro para se desenvolver   realizar todo o seu potencial e ajudar a criar jogos incriveis.DesafiosAcompanhar e auxiliar no desenvolvimento e projecao dos sistemas de automacao em todas as etapas do desenvolvimento  Acompanhar e auxiliar na revisao do codigo e suporte aos desenvolvedores mais experientes na arquitetura dos sistemas desenvolvidos  Ler   compreender e guiar-se pelas documentacoes dos sistemas desenvolvidos.O Que PrecisamosProcuramos pessoas que estejam cursando: Analise e Desenvolvimento de Sistemas   Engenharia da Computacao   Jogos Digitais e afins  Disponibilidade de estagio de no minimo 1 ano  Residir em Porto Alegre ou regiao metropolitana   trabalho 100% presencial.Algo a MaisIngles intermediario  Jogar games de diversos generos  Consumir conteudos relacionados a jogos (livros   artigos   videos   etc).Familiaridade com arquitetura e desenvolvimento de sistemas e APIs web  Familiaridade com projeto de bancos de dados  Na Aquiris voce tera:Bolsa auxilio atrativa  Vale transporte (vt   uber e/ou estacionamento)  Seguro de vida  Vale refeicao e/ou alimentacao no cartao para voce distribuir e usar como quiser  Aulas de ingles sem custo.Nosso estudio fica em Porto Alegre/RS e esta sempre de portas abertas   com cafezinho pronto e snacks disponiveis para beliscar durante o dia. Uma vez na semana um cafe da manha especial rola na sede. Alem disso   cervejas estao sempre disponiveis para o Happy Hour apos o expediente. Temos tambem agendas de integracao de times rolando online em datas especiais.                Exibir mais                   Exibir menos;5
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-automa%C3%A7%C3%A3o-industrial-montagem-de-pain%C3%A9is-el%C3%A9tricos-caxias-do-sul-at-eletronorvagas-3045175979?refId=T1Cngue00mzmjK75WTUfrA%3D%3D&trackingId=IDfIimOLoIV6eLQxFqfxWw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em automacao industrial - montagem de paineis eletricos - caxias do sul;   Cursando ensino superior ou tecnico nas areas de controle e automacao ou eletrica.Interpretar diagramas eletricos industriais  Acompanhar e instalar CLPs conforme manuais e diagramas  Auxiliar no processo de montagem eletrica de paineis  Realizar o acompanhamento de medicoes (multimetro e gerador de funcao) em paineis.          Exibir mais                   Exibir menos;7
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-gest%C3%A3o-de-projetos-at-toledodobrasilvagas-3045171881?refId=T1Cngue00mzmjK75WTUfrA%3D%3D&trackingId=28oICq%2B4Hqb5cDw2OEn93g%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Gestao de Projetos;   Estar cursando Engenharia Eletrica entre o 2o e o 6o semestre  Ter curso tecnico completo em Eletronica   Mecatronica   Mecanica ou Automacao Industrial  Dominio do pacote office 365  Ter facilidade para elaboracao de relatorios tecnicos e redacoes em geral  Elaboracao de relatorios tecnicos dos projetos   envolvendo as diversas competencias da area de desenvolvimento de produtos (Eletronica   Software   Mecanica   Design   Montagem e Testes de Prototipos   Ensaios   Documentacao   Gestao de Projetos   entre outros)  Apoiar nas elaboracoes das Especificacoes Tecnicas dos Projetos  Apoio as atividades de Gerenciamento de Projetos  Pesquisas de novas tecnologias.          Exibir mais                   Exibir menos;7
https://br.linkedin.com/jobs/view/est%C3%A1gio-qualidade-engenheiro-tecn%C3%B3logo-at-wika-do-brasil-2973315488?refId=T1Cngue00mzmjK75WTUfrA%3D%3D&trackingId=H6pPXsvcFp5pHeP2S7%2Bpbw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio Qualidade (Engenheiro/Tecnologo);   DESCRICAOSe voce quer ser o protagonista da sua propria carreira   acredita na lideranca pelo exemplo e tem interesse em fazer parte de um ambiente colaborativo   que fomenta a inovacao e acredita na diversidade   na equidade e na igualdade de oportunidades   entao   o seu lugar e aqui na WIKA. Inscreva-se e venha protagonizar com a gente! Faca parte da nossa jornada de transformacao!Ao longo dos ultimos 75 anos a WIKA construiu uma reputacao como um renomado parceiro e especialista competente para qualquer tarefa relacionada a tecnologia de medicao. A confiabilidade dos produtos e a disposicao para enfrentar todos os desafios do mercado foram fatores importantes para a WIKA alcancar uma posicao de lideranca no mercado global.O Grupo WIKA dedica-se por manter e melhorar a tecnologia de medicao da pressao   temperatura   forca   nivel e tambem nos campos de medicao de vazao   calibracao e solucoes de gas SF6. Saiba mais sobre o nosso negocio em: www.wika.comRESPONSABILIDADES E ATRIBUICOESO candidato fara parte do time de Qualidade e participara de muitas interfaces com outros departamentos. Estara em meio a novas tecnologias a serem implementadas   desenvolvimento de novas ferramentas e suporte da estrutura atual existente. Participara com a equipe de qualidade de projetos que estao sendo executados e planejados. Trabalhara em um ambiente humanizado   dinamico e de muito aprendizado!Numero de vagas: 2Local de trabalho: Ipero   SPRegime de contratacao de tipo: EstagioJornada: Parcial manhasArea e especializacao profissional: Engenharia - Engenharia de AutomacaoNivel hierarquico: EstagiarioREQUISITOSTempo de experiencia: Sem experienciaEscolaridade Minima: Ensino SuperiorFormacao DesejadaEngenharia de producao/industrial   Ensino SuperiorEngenharia mecanica/mecatronica   Ensino SuperiorAutomacao industrial   Ensino SuperiorHABILIDADESMind Set AgilAdaptacaoComunicacaoTrabalho em EquipeColaboracaoFlexibilidadeBENEFICIOSConvenio medicoRefeitorio no localRecesso escolarVale transporteEstacionamentoCesta BasicaSeguro de vidaUniversidade Corporativa          Exibir mais                   Exibir menos;7
https://br.linkedin.com/jobs/view/est%C3%A1gio-qualidade-fabrica%C3%A7%C3%A3o-at-marcopolosavagas-3045161606?refId=T1Cngue00mzmjK75WTUfrA%3D%3D&trackingId=YFrEC9SJaKcY%2B6Sd1iXKbA%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio qualidade fabricacao;   Graduacao em andamento preferencialmente em Engenharia   Administracao de Empresas   Gestao da Qualidade ou Automacao Industrial.  Desejavel pacote Office avancado   preferencialmente Excel.Alimentar os sistemas de controle aplicaveis aos indicadores de qualidade  Monitorar dados referente aos indicadores de Qualidade  Desenvolver acoes estruturadas sobre itens com problemas de Qualidade  Desenvolver padroes de qualidade em problemas recorrente  Realizar auditorias periodicas de processo e produto.          Exibir mais                   Exibir menos;7
https://br.linkedin.com/jobs/view/est%C3%A1gio-engenharia-projetos-at-wika-do-brasil-2973314777?refId=T1Cngue00mzmjK75WTUfrA%3D%3D&trackingId=VIN3TMVpoPh4J7B9BPJu%2FQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio Engenharia - Projetos;   DESCRICAOSe voce quer ser o protagonista da sua propria carreira   acredita na lideranca pelo exemplo e tem interesse em fazer parte de um ambiente colaborativo   que fomenta a inovacao e acredita na diversidade   na equidade e na igualdade de oportunidades   entao   o seu lugar e aqui na WIKA.Inscreva-se e venha protagonizar com a gente! Faca parte da nossa jornada de transformacao!Ao longo dos ultimos 75 anos a WIKA construiu uma reputacao como um renomado parceiro e especialista competente para qualquer tarefa relacionada a tecnologia de medicao. A confiabilidade dos produtos e a disposicao para enfrentar todos os desafios do mercado foram fatores importantes para a WIKA alcancar uma posicao de lideranca no mercado global.O Grupo WIKA dedica-se por manter e melhorar a tecnologia de medicao da pressao   temperatura   forca   nivel e tambem nos campos de medicao de vazao   calibracao e solucoes de gas SF6. Saiba mais sobre o nosso negocio em: www.wika.comRESPONSABILIDADES E ATRIBUICOESO candidato fara parte do time da area comercial e participando ativamente no atendimento ao cliente em projetos e realizara interfaces com outros departamentos. Apoiara o desenvolvimento de novas ferramentas e suporte a estrutura comercial atual. Apoio a area Comercial na elaboracao de propostas tecnicas na vendas de equipamentos de instrumentacao. Trabalhara em um ambiente humanizado   dinamico e de muito aprendizado!Numero de vagas: 2Local de trabalho: Boituva   SPRegime de contratacao de tipo: EstagioJornada: Parcial manhasArea e especializacao profissional: Engenharia - Engenharia Mecanica   MecatronicaNivel hierarquico: TraineeREQUISITOSTempo de experiencia: Sem experienciaEscolaridade Minima: Ensino SuperiorFormacao DesejadaEngenharia de producao/industrial   Ensino SuperiorEngenharia mecanica/mecatronica   Ensino SuperiorAutomacao industrial   Ensino SuperiorEngenharia eletrica   Ensino SuperiorHABILIDADESMind Set AgilAdaptacaoFlexibilidadeTrabalho em EquipeComunicacaoColaboracaoBENEFICIOSCesta BasicaEstacionamentoVale transporteUniversidade CorporativaSeguro de vidaRefeitorio no localRecesso escolarConvenio medico          Exibir mais                   Exibir menos;7
https://br.linkedin.com/jobs/view/est%C3%A1gio-engenharia-tecn%C3%B3logo-%C3%A1rea-comercial-at-wika-do-brasil-2973314563?refId=T1Cngue00mzmjK75WTUfrA%3D%3D&trackingId=hoUL6Hv8Shf0HmLCjZnCSQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio Engenharia/Tecnologo (area comercial);   DESCRICAOSe voce quer ser o protagonista da sua propria carreira   acredita na lideranca pelo exemplo e tem interesse em fazer parte de um ambiente colaborativo   que fomenta a inovacao e acredita na diversidade   na equidade e na igualdade de oportunidades   entao   o seu lugar e aqui na WIKA.Inscreva-se e venha protagonizar com a gente! Faca parte da nossa jornada de transformacao!Ao longo dos ultimos 75 anos a WIKA construiu uma reputacao como um renomado parceiro e especialista competente para qualquer tarefa relacionada a tecnologia de medicao. A confiabilidade dos produtos e a disposicao para enfrentar todos os desafios do mercado foram fatores importantes para a WIKA alcancar uma posicao de lideranca no mercado global.O Grupo WIKA dedica-se por manter e melhorar a tecnologia de medicao da pressao   temperatura   forca   nivel e tambem nos campos de medicao de vazao   calibracao e solucoes de gas SF6. Saiba mais sobre o nosso negocio em: www.wika.comRESPONSABILIDADES E ATRIBUICOESO candidato fara parte do time da area comercial e participara ativamente do atendimento aos clientes   bem como interfaces com outros departamentos. Participara do desenvolvimento de novas ferramentas e suporte a estrutura atual. Apoio a area Comercial na elaboracao e especificacao de propostas tecnicas para as vendas de equipamentos de instrumentacao industrial. Trabalhara em um ambiente humanizado   dinamico e de muito aprendizado!Local de trabalho: Barueri   SPRegime de contratacao de tipo: EstagioJornada: Parcial manhasArea e especializacao profissional: Engenharia - Engenharia Mecanica   MecatronicaNivel hierarquico: EstagiarioREQUISITOSTempo de experiencia: Sem experienciaEscolaridade Minima: Ensino SuperiorFormacao DesejadaEngenharia mecanica/mecatronica   Ensino SuperiorAutomacao industrial   Ensino SuperiorAutomacao industrial   Curso TecnicoMecanica   Curso TecnicoHABILIDADESAdaptacaoMind Set AgilFlexibilidadeTrabalho em EquipeComunicacaoColaboracaoBENEFICIOSVale transporteUniversidade CorporativaRecesso escolarRefeitorio no localSeguro de vidaConvenio medicoEstacionamentoCesta Basica          Exibir mais                   Exibir menos;7
https://br.linkedin.com/jobs/view/est-u00e1gio-em-engenharia-at-hp-inc-2973145556?refId=JROtkBPQStJ5b6yPmg2Mtw%3D%3D&trackingId=csl6cu99WCH2930v%2B70a7Q%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card;Est\u00e1gio em Engenharia;           O principal objetivo do Programa de Estagio e treinar e desenvolver o aluno para a execucao de tarefas relacionadas a area de Engenharia para a Operacao de Manufatura Grafica na organizacao da Cadeia de Suprimentos. No ambito do programa de estagio   o profissional estagiario desenvolve um conjunto de atividades e funcoes com o objetivo de desenvolver os seus conhecimentos e experiencia no meio empresarial e industrial. Alem disso   o estagiario fara parte de uma equipe de projeto com uma meta especifica a ser definida pela lideranca. Esta equipe e composta por corpo estagiario sob a coordenacao e orientacao da direccao.RESPONSABILIDADESSuportar atividades regulares de engenharia nas seguintes areas:Criacao / configuracao / manutencao de Lista de Materiais (BOM) e coordenacao de Mudancas de EngenhariaGestao do desempenho da qualidade do produto e da producaoGarantir a eficiencia da fabricacao   monitorando o desempenho da linha e apoiando o planejamento da capacidadeSuporte tecnico para fabricacao de impressoras a laser e jato de tinta (produto   teste   processo / metodos)Suporte a introducao de novos produtosMede KPI's de engenharia e indica oportunidades de melhoria com abordagem de manufatura enxuta.Suporta o desenvolvimento de dashboards / relatorios de engenharia com abordagem estatistica.Responsavel por realizar avaliacao de mudancas de produto / processo e resolver problemas de qualidade.Colaborar com equipes multifuncionais   fornecedores e Parceiros de Fabricacao (CM) para apoiar a operacao e aumentar a eficiencia.Apoia a execucao de projetos prioritarios / estrategicos.CONHECIMENTO E HABILIDADESFortes habilidades de comunicacao verbal e escrita.Com vontade de aprender   com alto nivel de curiosidade   aliado a excelentes habilidades de trabalho em equipe. Proativo   automotivado e positivo.Habilidades de pensamento analitico   analise tecnica e de dados.Conhecimento pacote Microsoft Office   em especial de planilhas / macro Excel.Nocoes de ferramentas de analise de dados e BI de visualizacao   como a plataforma Microsoft PowerNocoes de tecnicas de Lean Manufacturing   Quality Assurance e Validacao de Dados (6 sigma   CPK   8D   FMEA   etc).Conhecimento de teorias de gestao do ciclo de vida do produto e engenharia de producao.Conhecimento tecnico e de supply chain   principalmente nas disciplinas de manufatura / producao.Conhecimento em automacao   manufatura inteligente e preferivel   mas nao obrigatorio.EDUCACAOInscrito na Universidade em um dos seguintes cursos: Engenharia Industrial ou de Producao   Engenharia Eletrica   Engenharia da Computacao   Engenharia da Informacao / Ciencia de Dados.About HPYou're out to reimagine and reinvent what's possible-in your career as well as the world around you.Soare we. We love taking on tough challenges   disrupting the status quo  and creating what's next. We're in search of talented people who areinspired by big challenges   driven to learn and grow   and dedicated tomaking a meaningful difference.HP is a technology company that operates in more than 170 countries around the world united in creating technology that makes life better for everyone   everywhere.Our history: HP's commitment to diversity   equity and inclusion - it's just who we are.From the boardroom to factory floor   we create a culture where everyone isrespected and where people can be themselves   while being a part ofsomething bigger than themselves. We celebrate the notion that you canbelong at HP and bring your authentic self to work each and every day.When you do that   you're more innovative and that helps grow our bottomline. Come to HP and thrive!                Exibir mais                   Exibir menos;7
https://br.linkedin.com/jobs/view/est%C3%A1gio-engenharia-at-wika-do-brasil-2973025827?refId=JROtkBPQStJ5b6yPmg2Mtw%3D%3D&trackingId=LgqwMo72ncdPdA8O61i71Q%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card;Estagio Engenharia;   DESCRICAOSe voce quer ser o protagonista da sua propria carreira   acredita na lideranca pelo exemplo e tem interesse em fazer parte de um ambiente colaborativo   que fomenta a inovacao e acredita na diversidade   na equidade e na igualdade de oportunidades   entao   o seu lugar e aqui na WIKA.Inscreva-se e venha protagonizar com a gente! Faca parte da nossa jornada de transformacao!Ao longo dos ultimos 75 anos a WIKA construiu uma reputacao como um renomado parceiro e especialista competente para qualquer tarefa relacionada a tecnologia de medicao. A confiabilidade dos produtos e a disposicao para enfrentar todos os desafios do mercado foram fatores importantes para a WIKA alcancar uma posicao de lideranca no mercado global.O Grupo WIKA dedica-se por manter e melhorar a tecnologia de medicao da pressao   temperatura   forca   nivel e tambem nos campos de medicao de vazao   calibracao e solucoes de gas SF6. Saiba mais sobre o nosso negocio em: www.wika.comRESPONSABILIDADES E ATRIBUICOESO candidato fara parte do time de Engenharia e participara de muitas interfaces com outros departamentos. Apoiara no desenvolvimento e implantacao de novas ferramentas e suporte a estrutura atual. Trabalhara em um ambiente humanizado   dinamico e de muito aprendizado!AtividadesREQUISITOS Auxilio na tomada de tempos de producao   desenvolvimento de SOP's   balanceamento das operacoes e etapas da producao   adaptacao de processo/componentes para reducao de custo   melhoria e adequacao dos KPI's de producao   melhoria de processs visando a reducao de custos.Local de trabalho: Ipero   SPRegime de contratacao de tipo: EstagioJornada: Parcial manhasArea e especializacao profissional: Engenharia - Engenharia de AutomacaoNivel hierarquico: TraineeTempo de experiencia: Sem experienciaEscolaridade Minima: Ensino SuperiorFormacao DesejadaEngenharia de producao/industrial   Ensino SuperiorEngenharia mecanica/mecatronica   Ensino SuperiorAutomacao industrial   Ensino SuperiorHABILIDADESColaboracaoComunicacaoTrabalho em EquipeFlexibilidadeAdaptacaoMind Set AgilBENEFICIOSSeguro de vidaCesta BasicaEstacionamentoVale transporteUniversidade CorporativaRecesso escolarRefeitorio no localConvenio medico          Exibir mais                   Exibir menos;7
https://br.linkedin.com/jobs/view/est%C3%A1gio-engenharia-at-wika-do-brasil-2973030250?refId=yPy%2BqSMg1hgtN2yCQbyG3g%3D%3D&trackingId=A71USsrb3tf2TcUHRa4WXw%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card;Estagio Engenharia;   DESCRICAOSe voce quer ser o protagonista da sua propria carreira   acredita na lideranca pelo exemplo e tem interesse em fazer parte de um ambiente colaborativo   que fomenta a inovacao e acredita na diversidade   na equidade e na igualdade de oportunidades   entao   o seu lugar e aqui na WIKA.Inscreva-se e venha protagonizar com a gente! Faca parte da nossa jornada de transformacao!Ao longo dos ultimos 75 anos a WIKA construiu uma reputacao como um renomado parceiro e especialista competente para qualquer tarefa relacionada a tecnologia de medicao. A confiabilidade dos produtos e a disposicao para enfrentar todos os desafios do mercado foram fatores importantes para a WIKA alcancar uma posicao de lideranca no mercado global.O Grupo WIKA dedica-se por manter e melhorar a tecnologia de medicao da pressao   temperatura   forca   nivel e tambem nos campos de medicao de vazao   calibracao e solucoes de gas SF6. Saiba mais sobre o nosso negocio em: www.wika.comRESPONSABILIDADES E ATRIBUICOESO candidato fara parte do time de Engenharia e participara de muitas interfaces com outros departamentos. Apoiara no desenvolvimento e implantacao de novas ferramentas e suporte a estrutura atual. Trabalhara em um ambiente humanizado   dinamico e de muito aprendizado!AtividadesREQUISITOS Auxilio na tomada de tempos de producao   desenvolvimento de SOP's   balanceamento das operacoes e etapas da producao   adaptacao de processo/componentes para reducao de custo   melhoria e adequacao dos KPI's de producao   melhoria de processs visando a reducao de custos.Local de trabalho: Boituva   SPRegime de contratacao de tipo: EstagioJornada: Parcial manhasArea e especializacao profissional: Engenharia - Engenharia de AutomacaoNivel hierarquico: TraineeTempo de experiencia: Sem experienciaEscolaridade Minima: Ensino SuperiorFormacao DesejadaAutomacao industrial   Ensino SuperiorEngenharia de producao/industrial   Ensino SuperiorEngenharia mecanica/mecatronica   Ensino SuperiorHABILIDADESTrabalho em EquipeComunicacaoColaboracaoMind Set AgilFlexibilidadeAdaptacaoBENEFICIOSCesta BasicaConvenio medicoSeguro de vidaRefeitorio no localEstacionamentoVale transporteUniversidade CorporativaRecesso escolar          Exibir mais                   Exibir menos;7
