Link;Titulo;Desc;Curso
https://www.vagas.com.br/vagas/v2372722/bolsista-graduado-eng-eletrica-eng-de-controle-e-automacao-eng-mecat-eng-da-comp-bosch;Bolsista Graduado [Eng. Eletrica Eng. de controle e automacao Eng. Mecat. Eng. da Comp.] BOSCH;Projeto de inovacao na empresa BOSCH em parceria com IEL / IPT. PRE REQUISITOS Graduado em Engenharia Eletrica Engenharia de controle e automacao Engenharia Mecatronica ou Engenharia de Computacao. TEMA DO PROJETO Automacao do Sistema de Medicao de Tensao em Bancada de Teste ATIVIDADES  Entendimento dos requisitos e processos Modelamento do sistema de medicao (projeto mecanico)  Elaboracao do circuito eletronico de aquisicao de dados  Programacao do software para aquisicao de dados monitoramento e analise de resultados Try out Sistema de Medicao  Entrega das documentacoes do projeto e licoes aprendidas. CONHECIMENTOS NECESSARIOS  Graduacao com ate 5 anos de titulacao. Conhecimento em linguagens de programacao como C/C++ Python Low Code etc. Conhecimento em plataformas como Arduino Raspberry etc  Ter desenvolvido projetos na area durante a graduacao DESEJAVEL  Experiencia no desenvolvimento de projetos de automacao. Conhecimento em programacao com LabView (National Instruments) IDIOMA Ingles nivel intermediario para comunicacao escrita leitura de especificacoes tecnicas e contatointernacional. VALOR DA BOLSA R$ 2.500 00 Disponibilidade de ate 40 horas semanais DURACAO 12 meses LOCAL Campinas / SP Conheca o INOVA TALENTOShttps //vimeo.com/676464243/165a0bf5f5https //vimeo.com/fabrikafilmes/review/680121344/b5b3c6e91d;6
https://www.vagas.com.br/vagas/v2385654/analista-estrategia-canal-varejo-jr-sao-paulo;Analista Estrategia Canal Varejo Jr  Sao Paulo;Apoiar o desenvolvimento do plano de atuacao do canal varejo com analises estudos e levantamento do potencial de mercado/rentabilidade para implementacao da estrategia de go to market (GTM) com o objetivo de maximizar a captura de valor por canal Suportar a gestao do canal com analises do ciclo de vida dos clientes indicadores de performance da area e mensuracao das acoes de marketing (ROI) Coletar organizar e analisar dados do Varejo para direcionar acoes controlar budget e apoiar gestao no acompanhamento de dados relativos a area Apoiar o desenvolvimento do plano de atuacao do canal varejo com analises estudos e levantamento de dados para implementacao da estrategia de go to market (GTM) com o objetivo de maximizar a captura de valor por canal.Apoiar a gestao do canal por meio de coletas de dados e construcao de relatorios com os indicadores chaves da gerencia para buscar a maximizacao dos resultados do Canal Varejo Fornecer analises indicadores de performance e gestao do ciclo de vida dos clientes por etapa e mensurar as acoes de marketing para auxiliar na tomada de decisao (ROI) e propor direcionamento dos investimentos nas que melhor apoiem a estrategia do canal Desenvolver e implementar formularios para sistema de coleta de dados na ponta analise de dados e gestao de BI que otimizem a eficiencia estatistica e a qualidade das visitas do trade Executar rotinas administrativas do trade buscando automatizar e facilitar a gestao das atividades Acompanhar controle de budget do canal varejo identificando e sinalizando possiveis desvios para garantir maxima aderencia ao orcado Responsavel pelas rotinas administrativas de trade.Idiomas Ingles  Nivel IntermediarioOutros requisitos Inteligencia de Negocios Analise de Dados e Indicadores Financas Analise de Dados BI Ciclo de Vida Marketing CRM ROI Analise de Dados BI Financas ROI Pesquisa coleta e analise de dados BI Trade Marketing BI rotinas administrativas TI Trade Marketing Rotinas administrativas Controle de custos Financas Administracao Marketing Comunicacao Engenharia Economia Pacote Office avancado Sap Desejavel.Conhecimento de SharePoint Qlik Sense QlikView ou Power BI e diferencial Pacote Office SAP BI Conhecimento de ferramentas de Marketing e geolocalizacao Habilidades necessarias Organizacao gestao de tempo relacionamento interpessoal proatividade capacidade analitica e trabalho em equipe.;6
https://www.vagas.com.br/vagas/v2370538/analista-de-sistema-junior;Analista de Sistema Junior;Principais Responsabilidades  Utilizar habilidades e conhecimentos especializados para definir e fornecer solucoes de dados e contribuir para o desenvolvimento alinhados com a estrategia de negocios Metodologia agil de desenvolvimento de software (Scrum e Kanban) Desenvolvimento SQL (Views Stored Procedures e Triggers) Construcao de rotinas de sanitizacao e tratamento de qualidade de dados Analise e tunning de SQL Executar e conduzir atividades utilizando ferramentas de ETL (extracao transformacao e carga) arquitetura e manipulacao de dados e informacoes Extracao de dados de sistemas SAP APIs e sql server Interface com fornecedores externos para conducao de iniciativas Outros requisitos Modelagem de dados relacional e de dados multidimensionais Linguagens SQL Transact SQL PL/pgSQL e suas bibliotecas Conhecimento em powerBiSGBDs SQL Server e MySQL Conhecimento em linguagem de programacao Python ou R Desejavel Hadoop Ambari HBase Cassandra Hive Mahout Spark Zookeeper;6
https://www.vagas.com.br/vagas/v2385571/estagio-em-administracao-de-empresas;Estagio em Administracao de Empresas;Segmento da empresa Mercado Imobiliario Atividades a serem desenvolvidas  Prestar suporte as atividades da area tais como  Cadastramento de inquilinos e submeter a analise de capacidade financeira pela CREDPAGO acompanhamento das analises e confeccao de contratos de aluguel apos aprovacao  Lancamentos financeiros em sistema tais como aluguel proporcional condominio proporcional fundo de reserva e seguro incendio  Confeccionar termo de entrega de chaves e prestar orientacoes aos clientes sobre CEB CAESB Gas Fundo de reserva e Taxa Extra  Atendimento aos clientes esclarecendo todas as duvidas relacionadas a locacao bem como demais atividades da Imobiliaria prestar suporte aos demais setores caso seja solicitado. Requisitos Pacote Office (Intermediario) Local de trabalho Taguatinga/DF Horario de trabalho  09 00 as 16 00 (intervalo para almoco  12h as 13h12) Remuneracao Bolsa de R$ 1.000 00 Beneficios VA (RS 15 00/dia) + VT;6
https://www.vagas.com.br/vagas/v2385406/mecanico-de-manutencao;Mecanico de Manutencao;Ajustar equipamento pos setup  Executar ajustes em processo  Executar especificacoes tecnicas  Acompanhar Indicadores de Manutencao  Participar nos grupos de estudos de modos de falha  Elaborar listagem de pecas reserva  Participar de processos de montagem validacao e testes de novos equipamentos  Acompanhar Assistencia Tecnica  Elaborar desenhos tecnicos e croquis  Realizar manutencao preditiva Vibracao Ruido Analise de Oleo Termovisao  sugestao de inclusao / exclusao de pontos e acompanhamento  Realizar desmontagem e montagem parcial de equipamento  Executar Corretivas desmontagens / modificacoes sincronismo de linha sistema de transmissao servomotores sistemas de transferencia regulagens de precisao preventivas com desmontagens parciais  Executar Preventiva Geral. Requisitos tecnicos  Formacao Tecnica em refrigeracao  Desenvolver trabalhos de usinagem em torno e fresadora ferramentaria  Nocoes de Eletrica Mecanica Instrumentacao gestao de paradas montagem de quadros eletricos.;6
https://www.vagas.com.br/vagas/v2386766/pessoa-de-compras-senior;Pessoa de Compras Senior;No PageGroup sabemos que uma equipe diversa traz diferentes perspectivas e insights para o nosso negocio gerando criatividade resolucao de problemas e sustentabilidade que de outra forma nao seria possivel.Empresa no segmento de desenvolvimento de jogos eletronicos contrata pessoa para atuar com Compras. Ira realizar compras indiretas relacionadas as categorias de Servicos Profissionais Comunicacoes e Viagens & Eventos.Pessoa para contribuir com inovacao benchmarksbenchmarks e as melhores solucoes para o negocio alem de desenvolver novos fornecedores buscando melhoria de qualidade eficiencia operacional e ganhos comerciais de acordo com a estrategia da empresa Ira atuar com Analise de gastos por curva ABC Desenvolver e liderar o processo de RFPRFP (RFPRFP RFIRFI RFQRFQ) Realizar estudos de TCOTCO Liderar iniciativas de Compras Gerenciar contratos e fornecedores Idiomas Ingles  Nivel Avancado Ingles  Nivel Intermediario e Ingles  Nivel FluenteOutros requisitos Conhecimento em compras Conhecimento em sistema Oracle Ingles intermediario para avancado pois utilizara diariamente.;6
https://www.vagas.com.br/vagas/v2366832/analista-de-controle-de-qualidade-jr;Analista de Controle de Qualidade Jr;Graduacao completa ou cursando ultimo semestre em Quimica ou Farmacia  Experiencia em laboratorio de controle de qualidade ou estabilidade  Experiencia em analise de bancada  Conhecimento em HPLC e CG. Realizar analises de qualidade em materias primas produtos em processo analisando os resultados e verificando se eles estao dentro das especificacoes  Analisar os metodos existentes avaliando se o processo esta sendo realizado conforme procedimentos estabelecidos com o objetivo de propor melhorias  Elaborar relatorio com os resultados obtidos nas analises de validacao analitica de novos metodos analiticos  Executar o protocolo de implementacao de novos metodos analiticos oriundos de outras unidades avaliando se os resultados estao em conformidade  Desenvolver novos metodos analiticos para monitoramento de limpeza e para controle em processo de produtos acabados  Investigar as inconformidades apontadas nos sistemas de garantia de qualidade bem como elaborar protocolos e procedimentos para correcao e prevencao desses erros de qualidade  Zelar pela conservacao da aparelhagem e instrumentos utilizados assim como pela organizacao e limpeza das instalacoes do laboratorio. Salario + Vale Refeicao + Vale Transporte + Seguro de Vida.Local de Trabalho Embu das Artes  Sao Paulo.Escala Segunda a sexta  2o turno (das 14 00h as 22 53h).Contrato temporario por 06 meses.;6
https://www.vagas.com.br/vagas/v2380969/assistente-de-pmo-projetos;Assistente de Pmo / Projetos;	Graduacao em andamento Analises de Sistemas Administracao Ciencia da Computacao 	Excel Microsoft Project 	Garantir a execucao dos projetos conforme o planejamento estabelecido institucionalmente por meio do acompanhamento do cronograma emissao de relatorios com indicadores de desempenho e afetividades nos planos de acao 	Suporte na revisao e disseminacao da metodologia em Gerenciamento de Portfolio e elaboracao de processos internos 	Realizacao de auditorias de qualidade e aderencia a metodologia 	Identificar os principais desvios e apoiar o estabelecimento de medidas corretivas 	Controle de metas e indicadores.	Apoio na automacao de processos novos e existentes como o desenvolvimento de cronograma reuniao de kick off definicao de ganhos e resultados 	Preparo de relatorios e apresentacoes gerenciais.;6
https://www.vagas.com.br/vagas/v2388083/totvs-crm-analista-i-de-qualidade;[totvs Crm] Analista I de Qualidade;O QUE VOCE VAI FAZER  Realiza os testes integrados de media e baixa complexidade das manutencoes/inovacoes/legislacoes do produto de software com um nivel moderado de orientacao garantindo que a implementacao foi eficaz e nao afetou outras funcionalidades do produto  Apoiar nos testes sistemicos da liberacao da release do produto de software (produto final) com um nivel moderado de orientacao afim de garantir que as rotinas/operacoes do sistema estejam funcionando  Pode utilizar como base para direcionar seus testes os cenarios previamente cadastrados na ferramenta de Casos de Testes  Elaborar os casos de testes com baixa complexidade com base em sua experiencia orientacao do time ou informacao oriunda do atendimento  Cadastrar os cenarios de testes na ferramenta de Casos de Testes  Revisar o documento tecnico escrito pelos desenvolvedores com um nivel moderado de orientacao assegurando que o cliente compreenda o que foi implementado no produto de software  Criar scripts de testes automatizados de baixa complexidade. Outros requisitos O QUE ESPERAMOS DE VOCE  Nocoes de funcionamento Restful (APIs REST HTTP Method HTTP status codes)  Conhecimento de versionamento de codigo (GIT)  Experiencia em SQL e Gerenciamento de Banco de Dados (exemplo PostgreSQL SQLServer)  Experiencia com ciclo de desenvolvimento incluindo analise de requisitos tecnicas de testes preparacao da estrategia de teste desenvolvimento de planos de teste criacao de casos de teste execucao de testes e rastreamento de bugs. Desejavel Conhecimento em automacao de testes de integracao e/ou contrato com Postman ou Cypress  Conhecimento em processos Ageis (Scrum Kanban)  Conhecimentos em documentacao de software e manuais (UML User Stories)  Conhecimentos gerais sobre microsservicos e arquitetura de sistemas.;6
https://www.vagas.com.br/vagas/v2369956/projetista-eletrico;Projetista Eletrico;Elaborar projetos eletricos e mecanicos direcionados a norma regulamentadora NR 12 utilizando AUTOCAD e EPLAN  Elaborar projetos de protecoes mecanicas utilizando o AUTOCAD para equipamentos determinando dimensoes e tipo de material a ser utilizado de acordo com a NR 12  Analisar diagramas eletricos para incorporacao de sistemas seguros  Sugerir modificacoes de processos (mudanca de layout concepcao de equipamento metodo de setup metodo de trabalho) de acordo com a NR 12  Acompanhar e direcionar eletricistas e mecanicos na implementacao dos projetos desenvolvidos  Elaborar programa em CLP de seguranca  Analisar e definir lista de materiais eletricos e mecanicos conforme necessidade do projeto Comprometer se com a melhoria continua  Executar outras atividades compativeis com as exigencias para o exercicio da funcao. Outros requisitos Necessario Ensino Medio Completo + Curso Tecnico na Area ou CAI (Curso de Aprendizagem Industrial) ou Cursos na area Eletrica/Mecanica.;6
https://www.vagas.com.br/vagas/v2387237/estagio-tecnico-em-seguranca-do-trabalho;Estagio Tecnico em Seguranca do Trabalho;Principais Responsabilidades  Realizar monitoramento das atividades de seguranca  Auxiliar na analise dos desvios e respectivos planos de acao do entreposto  Auxiliar na compra e aquisicao de EPI's Auxiliar na rotina da supervisao/seguranca nas operacoes do patio realizacao de relatorios de rotina revisao de procedimentos operacionais realizar mapeamento e analise de risco  Apoiar na consolidacao das informacoes de seguranca (no de CD's estatistica de seguranca DDS) Suporte nos projetos de melhoria  Fazer acompanhamento diario das principais anomalias de seguranca no patio e apontar os desvios ao gestor Realizacao de atividades de inspecao nos locais de trabalho auditorias de PAMS Acoes geradas do SIG  Apoio a portaria e brigada de incendio nos processos de seguranca  Auxiliar na realizacao de treinamentos de seguranca.Principais Desafios  Atendimento aos prazos  Exatidao na execucao das atividades  Gestao da rotina  Relacionamento com empregados de outras areas e prestadores de servicos  Desenvolver melhorias de processo de seguranca do trabalho.Outros requisitos Requisitos Minimos  Excel intermediario  Facilidade com sistemas de informacao.;6
https://www.vagas.com.br/vagas/v2387233/estagio-tecnico-em-seguranca-do-trabalho;Estagio Tecnico em Seguranca do Trabalho;Principais Responsabilidades  Realizar monitoramento das atividades de seguranca  Auxiliar na analise dos desvios e respectivos planos de acao do entreposto  Auxiliar na compra e aquisicao de EPI's Auxiliar na rotina da supervisao/seguranca nas operacoes do patio realizacao de relatorios de rotina revisao de procedimentos operacionais realizar mapeamento e analise de risco  Apoiar na consolidacao das informacoes de seguranca (no de CD's estatistica de seguranca DDS) Suporte nos projetos de melhoria  Fazer acompanhamento diario das principais anomalias de seguranca no patio e apontar os desvios ao gestor Realizacao de atividades de inspecao nos locais de trabalho auditorias de PAMS Acoes geradas do SIG  Apoio a portaria e brigada de incendio nos processos de seguranca  Auxiliar na realizacao de treinamentos de seguranca.Principais Desafios  Atendimento aos prazos  Exatidao na execucao das atividades  Gestao da rotina  Relacionamento com empregados de outras areas e prestadores de servicos  Desenvolver melhorias de processo de seguranca do trabalho.Outros requisitos Requisitos Minimos  Excel intermediario  Facilidade com sistemas de informacao.;6
https://www.vagas.com.br/vagas/v2387283/estagio-tecnico-em-seguranca-do-trabalho;Estagio Tecnico em Seguranca do Trabalho;Principais Responsabilidades  Realizar monitoramento das atividades de seguranca  Auxiliar na analise dos desvios e respectivos planos de acao do entreposto  Auxiliar na compra e aquisicao de EPI's Auxiliar na rotina da supervisao/seguranca nas operacoes do patio realizacao de relatorios de rotina revisao de procedimentos operacionais realizar mapeamento e analise de risco  Apoiar na consolidacao das informacoes de seguranca (no de CD's estatistica de seguranca DDS) Suporte nos projetos de melhoria  Fazer acompanhamento diario das principais anomalias de seguranca no patio e apontar os desvios ao gestor Realizacao de atividades de inspecao nos locais de trabalho auditorias de PAMS Acoes geradas do SIG  Apoio a portaria e brigada de incendio nos processos de seguranca  Auxiliar na realizacao de treinamentos de seguranca.Principais Desafios  Atendimento aos prazos  Exatidao na execucao das atividades  Gestao da rotina  Relacionamento com empregados de outras areas e prestadores de servicos  Desenvolver melhorias de processo de seguranca do trabalho.Outros requisitos Requisitos Minimos  Excel intermediario  Facilidade com sistemas de informacao.;6
https://www.vagas.com.br/vagas/v2383280/estagio-em-tecnologia-da-informacao;Estagio em Tecnologia da Informacao;Estamos em busca de estudantes apaixonados por desafios e que contribuam ativamente para a area de Tecnologia para fazer parte do nosso time de Tecnologia da Informacao.Voce tera contato com diversas tecnologias de infraestrutura e sistemas alem de contar com o suporte de nossa equipe regional e global para o seu desenvolvimento profissional.Alem do Brasil nosso time de TI tambem e responsavel por atender as demandas da Argentina Mexico Peru Chile e Colombia e no dia a dia interagimos com pessoas dos EUA Europa e Asia ou seja essa sera uma experiencia de grande exposicao as diferentes culturas de diversos paises.Suas principais tarefas serao 	Auxiliar os analistas de Infraestrutura no processo de gestao de ativos de TI (wi fi switch internet smartphones notebooks impressoras).	Desenvolver relacionamento com usuarios garantir atendimento conforme estrutura e processos de gestao de servicos e promover uma experiencia de uso dos recursos de TI produtiva e eficiente.	Apoiar o time com conteudos relacionados a seguranca da informacao.	Interagir com outras areas de negocio identificando e apoiando acoes para promover colaboracao e aprendizagem.	Elaborar relatorios de qualidade identificando acoes de melhoria continua e aperfeicoamento de processos.	Participar de projetos de Infraestrutura e/ou Sistemas.Requisitos e qualificacoes necessarias 	Cursando Ciencias da Computacao Analise e Desenvolvimento de Sistemas Sistemas de Informacao Engenharia da Computacao e areas correlatas 	Ingles nivel intermediario a avancado (leitura escrita e fala) 	Pacote Office nivel intermediario (Excel Power Point e Word) 	Disponibilidade para estagiar 30 horas semanais 	Conhecimentos em espanhol ou aptidao para novos idiomas sera considerado como um diferencial.Idiomas Ingles  Nivel Intermediario Ingles  Nivel Avancado e Ingles  Nivel FluenteOutros requisitos Autonomia Proatividade Responsabilidade Detalhes  Focado Organizacao Bom relacionamento interpessoal.;6
https://www.vagas.com.br/vagas/v2386048/assistente-de-rh-foco-em-t-d-e-indicadores;Assistente de RH (foco em T&d e Indicadores);Nosso time de Recursos Humanos abriu vaga para Assistente de RH no Escritorio do Rio de Janeiro!Se voce tem interesse nessa area candidate se a esta oportunidade!Responsabilidades  Auxilio na analise e levantamento de necessidades de treinamento a fim de identificar as melhores iniciativas para a estruturacao da matriz de treinamento e desenvolvimento  Auxiliar na gestao do sistema de avaliacao de desempenho e cargos e salarios  Dar suporte na organizacao e coleta de dados sobre as equipes do escritorio com o objetivo de fornecer relatorios gerenciais as areas  Apoiar a organizacao de eventos de integracao e engajamento. Requisitos  Graduacao completa ou cursando em Administracao Gestao de RH e demais areas correlatas  Ingles intermediario  Conhecimento em pacote Office.  Idiomas Ingles  Nivel Intermediario;6
https://www.vagas.com.br/vagas/v2342524/analista-de-compras-internacionais-rio-de-janeiro;Analista de Compras Internacionais  Rio de Janeiro;"Requisitos Formacao Superior Completa em Administracao Engenharias Economia Comercio Exterior e afins  Pacote Office Avancado  Ingles Avancado  Experiencia em compras de materiais e contratacao de servicos. Requisitos Desejaveis   Conhecimento em Sistema de Gestao Integrada e SCS   Experiencia em compras aeronauticas especialmente vinculadas a helicopteros Leonardo AW Series. Atividades   Buscar fontes de materiais para executar compras emergenciais   Fazer acompanhamento controlar processos e passar reporte dos avancos na cadeia logistica de compra emergencial   Fazer cotacao de precos e condicoes comerciais negociar e comprar pecas / contratar servicos aeronauticos   Elaborar mapas comparativos   Controlar e atualizar a carteira de compras   Diligenciar entregas com fornecedores para cumprimento de prazos acordados   Resolucao de pendencias financeiras com fornecedores   Acionamento de garantia para falhas prematuras   Reporte de andamento e alinhamento constante com os clientes internos   Busca e desenvolvimento de fornecedores   Contribuir em projetos de desenvolvimento de sistemas e mudancas de processos para melhoria continua   Elaborar relatorio de desempenho e analise de processo  Oferecemos  Salario compativel com o mercado  Beneficios  Vale transporte Vale refeicao Assistencia medica Assistencia odontologica Plano de previdencia privada Participacao nos lucros apos o primeiro ano de empresa. ""Vaga destinada tambem para pessoas com deficiencia conforme lei 8.231/91.""";6
https://www.vagas.com.br/vagas/v2377291/consultor-de-negocios;Consultor de Negocios;Requisitos Residir em Campinas ou regiao Ensino superior em Administracao Engenharia Economia Psicologia ou areas afins Experiencia com atendimento ao franqueado.Atividades  Atendimento ao franqueado nos canais (e mail telefone WhatsApp etc) Conhecimento da clusterizacao das unidades. Conhecimento dos indicadores de desempenho das unidades de sua carteira contribuicao para o desenvolvimento atraves das acoes previstas no Manual de Gestao de Indicadores. Atualizacao diarias das tarefas do Planner. Resposta a todos os chamados dos franqueados em ate 48 horas uteis  Analise de todas as solicitacoes de mudanca de tabela dos franqueados maiores que 10%. Auxilio na criacao das metas mensais Envio e acompanhamento diario do cumprimento das metas de faturamento e checkup e pacotes. Consultoria online e presencial. Excursao do checklist de consultoria e cocriacao dos planos de acao Sults. Tratativa de todos os planos de acao analise do cumprimento das tarefas e prazos. Conhecimento e operacao das ferramentas sistemicas FEEGOW INSTANT BOTMAKER e SULTS Elaboracao e cumprimento da agenda de consultoria. Preenchimento detalhado dos relatorios de prestacao de contas. Acompanhamento de indicadores de desempenho Reunioes de acompanhamento/feedback periodicas e gravadas com todos os franqueados. Analise e envio dos insights mensais das unidades de sua carteira m no maximos D+ 2 da data do recebimento.;6
https://www.vagas.com.br/vagas/v2356238/bolsista-graduado-engenharia-logistica-administracao-e-afins-multilog;Bolsista Graduado [Engenharia Logistica Administracao e afins] MULTILOG;Projeto de inovacao na empresa MULTILOG S.A. em parceria com IEL / IPT PRE REQUISITOS Graduacao nos cursos de Engenharia Logistica Administracao e afins TEMA DO PROJETO Analise de Viabilidade e Implantacao de Projetos Logisticos ATIVIDADES  Analisar viabilidade de novos negocios Desenvolver propostas de projetos com dados de dimensionamento de mao de obra Precificacao layout cronograma e acompanhamento de implantacao CONHECIMENTOS NECESSARIOS  Conhecimento em alguma ferramenta de projeto (Project e etc.) Conhecimento teorico e gostar de fazer gestao de projetos ( receber os inputs traduzir paraferramentas de cronogramas ter as informacoes de forma sistemica acompanhar o cronograma conversar com clientes internos para garantir implantacao adequada ) Excel intermediario ( trabalhar com formulas tabela dinamica) CONHECIMENTOS DESEJAVEIS  AutoCad Conhecimento em precificacao e dimensionamento de mao de obra. Ter atuado com gestao de projetos IDIOMA Ingles intermediario para leitura de documentos VALOR DA BOLSA R$ 3.500 00 Disponibilidade de ate 40 horas semanais DURACAO 12 meses LOCAL Barueri / SP;6
https://www.vagas.com.br/vagas/v2388403/inside-sales;Inside Sales;Nosso inside sales apoia a equipe de vendas na captacao de novos clientes e se desenvolve como executivo de atendimento e relacionamento.Atividades Apoiar a equipe de vendas na prospeccao de novos clientes Participar de reunioes para entendimento das necessidades do cliente apresentacao de casos de sucesso da TOTVS e definicao da solucao a ser apresentada Desenvolver cotacao e elaboracao de propostas comerciais para fechamento de vendas conforme tabelas de preco TOTVS IP Realizar follow up de propostas junto a clientes com objetivo de fechar negocio Participar de reunioes de acompanhamento de projetos realinhamento de expectativas e analise da satisfacao do cliente Sanar duvidas e prestar suporte ao cliente com informacoes e documentos (Notas fiscais boletos extratos de faturamento etc.) sobre os produtos e servicos oferecidos Acompanhar a base de clientes para identificar oportunidades de upcell e cross sell Atualizar sistemas da area com forecast e pipeline de vendas e fechamento de contratos Realizar e elaborar relatorios e apresentacao de resultados para reunioes comerciais.Outros requisitos Ensino superior completo em areas relacionadas.;6
https://www.vagas.com.br/vagas/v2387802/analista-de-suporte-tecnico-junior;Analista de Suporte Tecnico Junior;Missao Garantir o funcionamento dos computadores e softwares locais atraves do suporte tecnico de primeiro e segundo nivel aos usuarios bem como instalacao de softwares em microcomputadores e notebooks visando atender as necessidades da empresa dos usuarios com seguranca dos dados e atendimento a qualidade e prazos.Atribuicoes  Instalar e configurar hardwares e softwares desde que autorizados pela gestao  Realizar backups dos servidores e analise dos logs  Dar suporte ao usuario direta ou remotamente  Controlar as solicitacoes de TI atraves da ferramenta de chamados  Documentar todos os processos desenvolvidos possibilitando a total utilizacao do mesmo  Acionar suporte de terceiros  Configurar impressoras scanners etc.  Manter atualizado o sistema de inventario de Hardwares Requisitos do Cargo Curso Superior em Informatica Pacote Office Windows Server Montagem e Manutencao de Micros Outros requisitos;6
https://www.vagas.com.br/vagas/v2387384/comprador-jr;Comprador Jr;Efetuar a compra de materia prima embalagens e outros materiais e insumos produtivos ou nao para a empresa contatando fornecedores negociando precos prazos condicoes e desenvolvendo novos fornecedores acompanhando o andamento das compras realizadas ate sua conclusao com a entrega da mercadoria Analisar e comparar propostas para a realizacao de servicos ou aquisicao de equipamentos e materiais encaminhando ao superior imediato a proposta mais adequada para a empresa Analisar o programa de producao verificando os materiais produtivos e improdutivos solicitados discutindo prioridades com a area responsavel pelo mesmo para posterior geracao dos pedidos de compras necessarios no sistema Promover negociacao junto aos fornecedores respeitando metas pre estabelecidas com o objetivo de compatibilizar custos e necessidade de prazos Efetuar cotacoes junto a fornecedores enviando as especificacoes tecnicas para a aquisicao de pecas e equipamentos Encaminhar os pedidos em carteira para aprovacao eletronica da gerencia emitindo o posteriormente para envio ao fornecedor Idiomas Ingles  Nivel BasicoOutros requisitos Necessario Excel intermediario Conhecimento em Strategic Sourcing Ingles basico.;6
https://www.vagas.com.br/vagas/v2351786/auditor-i-ti;Auditor I (ti);Realizar trabalhos de auditoria de baixa complexidade avaliando processos controles efetuando testes levantamentos e analises nos sistemas e infraestrutura de TI que suportam os processos de negocios de acordo com os programas de auditoria previamente definidos identificando e propondo possiveis oportunidades de melhorias  Conduzir os trabalhos a serem executados determinando os procedimentos de auditoria aplicaveis  Garantir a execucao dos testes a evidenciacao dos fatos levantados e arquivamento dos papeis de trabalho de acordo com a metodologia  Preparar os relatorios de auditoria com indicacao dos fatos causas e efeitos  Realizar follow up de pontos levantados em auditorias anteriores  Desenvolver fluxogramas e matrizes de controles para os processos avaliados  Elaborar scripts para automacao de testes de auditoria  Cumprir metas definidas no Sistema de Gestao de desempenho (SGD). Idiomas Ingles  Nivel BasicoOutros requisitos  Dominio nas ferramentas Office 365 (Word Excel e Power Point)  Desejavel conhecimentos de Ferramentas CAAT (Tecnicas de Auditoria Auxiliadas por Computador Ex. Idea ACL e afins)  Conhecimento sobre modelos de melhores praticas  Cobit / ITIL / ISO 27000.;6
https://www.vagas.com.br/vagas/v2377698/analista-de-planejamento-de-produto-jr-sinistros-de-automovel-prestamista;Analista de Planejamento de Produto JR (Sinistros de Automovel/Prestamista);Controlar todos os sinistros de Automovel e Prestamista desde a abertura ate a liquidacao a fim de garantir a qualidade do atendimento e consequente fidelizacao do cliente  Atuar de forma proativa em todos os sinistros fora de SLA  Negociar com as seguradoras  clientes  centrais de atendimento e renovacao  concessionarias solucao para regulacao de sinistros em que houve desvio no questionario do perfil de risco sindicancia ou analise  Manter todas as bases de dados e sistemas atualizados a fim de possibilitar estudos de sinistralidade e satisfacao dos clientes  Identificar oportunidades de automatizacao de processos e melhoria da experiencia do cliente  Realizar o follow up das atividades realizadas  Desenvolver relatorios acerca das atividades desenvolvidas ou parecer tecnico de acordo com a necessidade do negocio Realizar apresentacoes de reports para a supervisao/Gerencia  Requisitos Obrigatorios Superior Completo nos cursos de Administracao economia contabilidade COMEX ou cursos correlatos  Ingles Intermediario  Pacote Office (Intermediario Excel e Power Point) Ter experiencia anterior em Corretora de Seguros  Requisitos Desejavel Desejavel cursos relacionados a sinistros de automovel ou prestamistas Conhecimento relacionados a SUSEP e prazos para regulacao de sinistros;6
