LINK;TITULO;DESCR;MATERIA
https://br.linkedin.com/jobs/view/auxiliar-em-assuntos-regulat%C3%B3rios-jr-at-sanityconsultoriavagas-3030766969?refId=KZsyJ8CQBSZZeJXKHXQQGQ%3D%3D&trackingId=riLvM47zMBonJphLDIlHkA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card;Auxiliar em assuntos regulatorios jr.;   Para Se Candidatar a Essa Oportunidade   Voce Precisar TerFormacao completa em Nutricao   Medicina Veterinaria   Eng. de Alimentos   Eng. de Producao ou Farmacia  Estar cursando ou interesse em Especializacao em Assuntos Regulatorios/ Controle de Qualidade  Possuir escrita em padrao formal e dissertiva (Comeco   meio e fim conclusivo)  Comunicacao Verbal Clara   assertiva   organizada  Conhecimento e pratica em Aplicativos do Office (Word   Excel   PPT   outros)  Facilidade de trabalho em equipe.Nessa Oportunidade   Suas Principais Atividades SeraoPreenchimento de Formularios de Vigilancia Sanitaria   Prefeitura   outros setores que necessarios   juncao de Documentos para protocolo  Contato com orgaos fiscalizadores   protocolo de solicitacoes de licencas   digitalizacao de arquivos fisicos   armazenamento em servidor da empresa  Envio de protocolos e monitoramento do andamento do processo  Organizacao de demandas e separacao por complexidade e urgencia  Participacao ativa em reunioes de status aos clientes  Suporte operacional aos analistas e assistentes em Assuntos regulatorios  Disponibilidade para deslocamentos aos orgaos reguladores e fiscalizad;3
https://br.linkedin.com/jobs/view/gerente-de-produ%C3%A7%C3%A3o-industria-de-alimentos-at-ofnervagas-3030766471?refId=KZsyJ8CQBSZZeJXKHXQQGQ%3D%3D&trackingId=gRZWsXianMBB2XkvZqL4Ig%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card;Gerente de producao - industria de alimentos;   Formacao em Engenharia de Alimentos   Engenharia de Producao ou Engenharia Quimica  Desejavel experiencia robusta no gerenciamento de producao em industria alimenticia. Planejar   organizar e supervisionar as atividades de producao   dentro das especificacoes e padroes de qualidade estabelecidos   visando a assegurar o cumprimento dos objetivos da empresa   Acompanhar o plano anual de metas de producao   visando a otimizacao dos recursos e produtivos disponiveis e supervisionar a elaboracao dos cronogramas de fabricacao   visando a garantir a melhor alocacao da mao-de-obra   equipamentos e materiais   Supervisionar a elaboracao do plano de expansao das instalacoes industriais   visando assegurar o atendimento das necessidades futuras da empresa em termos de capacidade de producao   Elaborar procedimentos e determinar diretrizes para manutencao do visual da fabrica   no que se refere a limpeza   pintura   conservacao etc.   visando a manter o local em condicoes que propiciem o melhor desempenho dos funcionarios e dos equipamentos   Acompanhar e controlar sistematicamente o desempenho da producao   por meio da analise de indicadores gerenciais apropriados   propondo os planos e acoes necessarios   visando assegurar o cumprimento das metas e objetivos estabelecidos   Estudar   em conjunto com a Engenharia e Qualidade   as necessidades de a empresa implementar os respectivos programas de desenvolvimento de novos equipamentos   produtos   automacoes   layout   processos etc   Supervisionar as atividades de inspecao de materiais e de controle de qualidade da materia-prima   visando assegurar conformidade com as especificacoes e padroes de qualidade estabelecidos   Acompanhar a execucao de auditorias   visando a identificar necessidades de alteracoes que permitam obtencao das certificacoes.;3
https://br.linkedin.com/jobs/view/analista-de-qualidade-sr-at-santahelenaindustriadealimentossavagas-3030764538?refId=KZsyJ8CQBSZZeJXKHXQQGQ%3D%3D&trackingId=HZhJqJX7LqQTqn%2BkgP%2Fekw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card;Analista de qualidade sr;           Ensino superior completo em Engenharia de Alimentos   Producao   Quimica e/ou areas correlatas  Desejavel Especializacao em Qualidade e Seguranca de Alimentos  Interpretacao da norma FSSC 22000Treinamento em HACCPDesejavel conhecimento intermediario em pacote office (Google Docs)Elaborar e revisar os documentos do Sistema de Gestao da Qualidade e Seguranca de Alimentos.Controlar os documentos do Sistema de Gestao Integrado.Elaborar   revisar e controlar os planos HACCP da industria.Liderar as reunioes de Gerenciamento de Mudancas.Realizar auditorias internas e externas para verificacao de cumprimento de procedimentos de qualidade   identificando nao conformidades   recomendando e acompanhandoacoes corretivas.Monitorar programas de Qualidade   como: Politica de Vidros e Plasticos Rigidos   Qualificacao de fornecedores e Alergenicos.Acompanhar as ocorrencias de Nao Conformidades (NC) e indicar tratamento e disposicao de produtos nao conformes.Assessorar todas as areas da companhia nos assuntos relacionados a Qualidade e Seguranca de Alimentos.Programar e executar os treinamentos de Qualidade e Seguranca de Alimentos.Estar a frente das analises de melhoria e tratamento de nao conformidades associados ao SGQSA.Monitorar o follow up de planos de acao para atendimento aos requisitos de Qualidade e Seguranca de Alimentos.Liderar projetos de media e alta complexidade.Prestar atendimento e realizar outras atividades profissionais correlatas e inerentes ao cargo exercido   conforme orientacao e/ou solicitacao do Superior Imediato.Liderar projetos de media e alta complexidade.;3
https://br.linkedin.com/jobs/view/bolsista-graduado-qu%C3%ADmica-farm%C3%A1cia-eng-materiais-qu%C3%ADmica-produtos-ambiental-alim-natura-at-instituto-euvaldo-lodi-3028614774?refId=KZsyJ8CQBSZZeJXKHXQQGQ%3D%3D&trackingId=LhYAtNqD5vSRu9aH8ioMDg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card;Bolsista Graduado [Quimica  Farmacia  Eng.: Materiais  Quimica  Produtos  Ambiental  Alim.] Natura;   DESCRICAOProjeto de inovacao na empresa NATURA COSMETICOS S.A. em parceria com IEL / CNPqPRE-REQUISITOS: Graduacao em Quimica   Farmacia   Engenharia de Materiais   Engenharia Quimica   Engenharia de Produto   Engenharia Ambiental   Engenharia de AlimentosTEMA DO PROJETO: Criar solucoes de testes de performance de embalagem que garantam a integridade do produto durante a sua vida util desde a concepcao   uso e descarte pelo consumidor final   sob a otica de qualidade   inovacao e compliance  Fase IIAtividades Revisao / Criacao das Mas (metodologias de analises) para avaliacao de desempenho de embalagens. Diagnostico de problemas / oportunidades de embalagens e evolucao de testes de performance e compliance para as embalagens da Natura. Alinhamento com as areas de interface e fornecedores. Metodologias e analises de compliance: Atuar nas metodologias que necessitam algum ajuste / evolucao. - Realizar pesquisas bibliograficas   consultas de normas   institutos de pesquisa   literaturas tecnicas sobre o tema.Conhecimentos Necessarios Saiba criar tabelas   utilizar formulas como procv e formula SE   geracao de graficos Ter facilidade para leitura e interpretacao de normas tecnicas   legislacoes   portarias   etc. Facilidade para atuar com apresentacoes em Power point Conhecimentos basicos em metrologiaDesejavel Power BI   Criar tabela dinamica no Excel Experiencia de nivel tecnico ou junior em areas correlatas como: desenvolvimento de embalagens e / ou compliance em empresas do ramoIDIOMA: Ingles para leitura e interpretacao de normas e documentos Desejavel: Ingles para conversacaoVALOR DA BOLSA: R$ 2.500  00Disponibilidade de ate 40 horas semanaisDURACAO: 12 mesesLOCAL: Cajamar / SPConheca o INOVA TALENTOShttps://vimeo.com/676464243/165a0bf5f5https://vimeo.com/fabrikafilmes/review/680121344/b5b3c6e91dLocal de trabalho: Cajamar   SPRegime de contratacao de tipo: OutrosJornada: Periodo IntegralArea e especializacao profissional: Quimica   Petroquimica - QuimicaNivel hierarquico: AnalistaREQUISITOSEscolaridade Minima: Ensino SuperiorFormacao DesejadaEngenheiro de Produtos   Ensino SuperiorEngenharia quimica   Ensino SuperiorEngenharia ambiental   Ensino SuperiorEngenharia de alimentos   Ensino SuperiorQuimica   Ensino SuperiorFarmacia e Bioquimica   Ensino Sup;3
https://br.linkedin.com/jobs/view/coordenador-de-qualidade-at-adestevagas-3030763274?refId=KZsyJ8CQBSZZeJXKHXQQGQ%3D%3D&trackingId=cYgoPR%2BU2n3b9Rh9%2FqrSBA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card;Coordenador de Qualidade;           O que iremos avaliar?Formacao Superior Completa em Engenharia de Alimentos ou areas semelhantes   Pos-graduacao ou MBA na area  E para mandar bem nessa oportunidade voce precisa de Experiencia em Industria Alimenticia   e mandatorio  Ingles intermediario/Avancado  Quais serao as responsabilidades e desafios?Coordenar as rotinas do departamento de Garantia de Qualidade e Controle de qualidade  Assegurar o controle tecnico/analitico e aprovar os documentos da area de Garantia da Qualidade  Elaborar e controlar os KPIS da area   analisar nao conformidades e desvio de produtos  Atender as normas e legislacoes pertinentes ao processo  Ser representante da area em auditoria interna e externa   propondo planos de acoes  Gestao de pessoas  E muito mais!!!;3
https://br.linkedin.com/jobs/view/analista-de-pesquisa-e-desenvolvimento-at-neugebaueralimentossavagas-3030775881?refId=KZsyJ8CQBSZZeJXKHXQQGQ%3D%3D&trackingId=3baOlCO%2Bi9nv%2F5qYeUQQRQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card;Analista de Pesquisa e Desenvolvimento;           Ensino Superior nas area de Engenharia de Alimentos   Engenharia Quimica   Quimica ou Quimica Industrial  Conhecimento em Legislacao na area de alimentos  Conhecimento em sistema SAP  Necessario experiencia anterior na funcao.Realizar o desenvolvimento de novos produtos desde a criacao de formulacoes   rotulagem   assim como   plantas tecnicas de embalagem e suporte para correta execucao de arquivos de arte  Estudar   adequar e aplicar as legislacoes a area de alimentos  Desenvolver fichas tecnicas   documentos e demais informacoes relativas a produtos  Realizar o desenvolvimento e analise de materias-primas e materiais de embalagem  Apoiar tecnicamente as areas de producao   visando garantir a correta utilizacao de insumos e qualidade de embalagens  Avaliar a eficiencia de embalagens   dando suporte para melhoria continua da operacao  Prospectar fornecedores e insumos.;3
https://br.linkedin.com/jobs/view/consultor-da-qualidade-varejo-at-sanity-consultoria-3021644186?refId=KZsyJ8CQBSZZeJXKHXQQGQ%3D%3D&trackingId=qShlQ2i4TdQLsfpavn7wMg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card;Consultor da Qualidade - Varejo;"           A Sanity e uma empresa especializada em assessoria para estabelecimentos que trabalham na manipulacao   fabricacao   armazenamento e distribuicao de alimentos   cuidando de toda cadeia produtiva para garantir a melhor qualidade possivel do produto final   sempre visando a diminuicao de custos e otimizando a producao.O Consultor da Qualidade atuara em diversas bandeiras   podendo atender segmentos como varejo   food service e industria   prestando consultoria para que o estabelecimento esteja regular frente as legislacoes que norteiam a area de higiene e seguranca dos alimentos. Responsabilidades e atribuicoesO Consultor da Qualidade tera que se deslocar entre os clientes   realizando visitas tecnicas sanitarias orientativas (que chamamos de ""consultorias"") com aplicacao de checklist e/ou relatorio eletronico   treinamentos de boas praticas e   quando necessario   reunioes nos orgaos fiscalizadores. Alem disso   voce podera assinar como responsavel tecnico dos clientes. Requisitos e qualificacoes Graduacao completa em engenharia de alimentos   nutricao ou medicina veterinaria  Possuir habilitacao profissional ativa  Experiencia em consultorias/auditorias sanitarias   qualidade e seguranca do alimento  Termometro infravermelho   com certificado de calibracao anual  Jaqueta termica  Jaleco branco com manga longa e sem logo  Conducao propria (carro ou moto)  Boa comunicacao verbal e escrita  Perfil proativo   comprometido   assertivo e comunicativo  Flexibilidade  Ter dinamismo   pensamento estrategico resiliencia mediante a conflitos (politicos e processo de clientes). Informacoes adicionais Regime de contratacao: prestador de servico/autonomo   Pagamentos: remuneracao por hora trabalhada e reembolso de despesas. Locais de atendimento: Indaiatuba   Cabreuva   Salto e Itu Carga horaria: 40h/mesJob originally posted on GrabJobs. If you need to report this job please contact GrabJ";3
https://br.linkedin.com/jobs/view/analista-de-controle-de-qualidade-p-ind%C3%BAstria-aliment%C3%ADcia-at-unarh-recursos-humanos-2978905766?refId=KZsyJ8CQBSZZeJXKHXQQGQ%3D%3D&trackingId=jvrUhnIAHZ1r1%2BVMMf%2B7hg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card;Analista de Controle de Qualidade P/ Industria Alimenticia;   DESCRICAORequisitosREQUISITOS Ensino superior completo em Engenharia de Alimentos  Local de trabalho: Sao Jose do Rio Preto   SPRegime de contratacao de tipo: Efetivo  CLTJornada: Periodo IntegralArea e especializacao profissional: Industrial   Producao   Fabrica - ProducaoNivel hierarquico: AnalistaEscolaridade Minima: Ensino SuperiorHABILIDADESFacilidade de RelacionamentoLiderancaResponsavel tecnic;3
https://br.linkedin.com/jobs/view/analista-qualidade-at-industriadealimentosconfidencialvagas-3030759841?refId=KZsyJ8CQBSZZeJXKHXQQGQ%3D%3D&trackingId=BAtN9wg8qobLpWUT3QOgpg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card;Analista qualidade;   Curso Tecnico ou Graduacao Completa  Conhecimento em ferramentas e metodologias de Qualidade   tais como Diagrama de Ishikawa   Diagrama de Pareto   PDCA   BPF   PACs   Programas de Pre-Requisitos para Industrias de Alimentos  Formacao como auditor interno FSSC 22000 (atualizada) e ISO 9001:2015  Conhecimento de metodologias de mapeamento e gerenciamento de processos e projetosSistema Protheus   Soft Expert e Power BI  Ferramentas de gestao de processos tais como Bizage   Project   Proj   BPMs  Conhecimentos em gestao de indicadores  Office Excel   Word e Power Point intermediario  Conscientizar todos os facilitadores e colaboradores sobre o rigor e importancia dos criterios da qualidade em todas as atividades   atraves de reunioes   treinamento e indicadores de analise critica   visando a eficacia de pratica de todos os processos. Desenvolver junto as areas   questoes tecnicas   definicao de diretrizes operacionais   visando atingir o processo de certificacao   com eficacia e seguranca   buscando assegurar que o sistema de gestao seja mantido em conformidade com as normas ISO 9001   ISO 22000 e ISO/TS 22002-1   bem como os requisitos legais e de clientesAssessorar a gerencia   gestores e facilitadores na execucao das rotinas e procedimentos dos Sistemas de Gestao de Qualidade   bem como atuar como facilitador nos processos relacionados a nao conformidades e autuacoes relacionadas ao SGQSA   visando mitigar os excessos e desperdicios de tempo e insumos.Planejar e realizar auditorias internas do SGQSA (Sistema de Gestao da Qualidade e Seguranca de Alimentos)   identificando nao conformidades e recomendando providencias corretivas.Planejar e realizar a analise critica do sistema de gestao em conjunto com a alta direcao   bem como promover acoes para melhoria do SGQSA (Sistema de Gestao da Qualidade e Seguranca de Alimentos).Dar suporte a consultorias contratadas no que se refere ao SGQSA   prestando esclarecimentos e apresentando documentos conforme solicitado.Dar apoio as Qualidades Locais   atuando como facilitador na integracao com os processos matriciais   bem como acompanhar e monitorar as discussoes das RESAs (Reunioes da Equipe de Seguranca de Alimentos).;3
https://br.linkedin.com/jobs/view/supervisor-s%C3%AAnior-laborat%C3%B3rio-at-ajinomotodobrasilvagas-3030757916?refId=Zujmpii2W9ZQTe1RyTSRTA%3D%3D&trackingId=MdaxEXA%2Bb0qcxd%2Bl7dIwoA%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card;Supervisor senior - laboratorio;   Formacao: Graduacao Completa em Quimica   Engenharia De Alimentos Ou Areas Afins  Vivencia com softwares: SAP e pacote office  Ingles: Avancado / Fluente (leitura e escrita)  Vivencia com ferramentas de gestao ISO 9001 / 14001 /18001 / GMP / HACCP  Vivencia com ferramentas de gestao de qualidade   validacao de analises e processos  Desejavel conhecimento com metodos e tecnicas estatisticas   STPD.Desenvolvimento de testes e procedimentos que assegurem a qualificacao dos sistemas ou validacao de processos atraves de evidencias cientificas. Planejar e executar projetos relacionados ao desenvolvimento de novas materias-primas. Treinar e liderar os membros de cargos inferiores ao seu.;3
https://br.linkedin.com/jobs/view/bolsista-doutor-qu%C3%ADmica-eng-qu%C3%ADmica-eng-de-alimentos-eng-de-materiais-suzano-at-instituto-euvaldo-lodi-2990640620?refId=Zujmpii2W9ZQTe1RyTSRTA%3D%3D&trackingId=I%2Fyy%2FXrt8BDqbVrWrqAvXg%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card;Bolsista Doutor [Quimica  Eng. Quimica  Eng. de Alimentos  Eng. de materiais] SUZANO;   DESCRICAOProjeto de inovacao na empresa SUZANO S.A. em parceria com IEL / IPTPRE-REQUISITOS: Doutorado em Quimica   Engenharia Quimica   Engenharia de Alimentos   Engenharia de MateriaisTEMA DO PROJETO: Desenvolvimento de barreira a base de biomateriais para aplicacao em embalagensAtividades Desenvolver e avaliar formulacoes de barreira com biomateriais para aplicacao em diversasmatrizes. Revisao bibliografica sobre o tema Desenvolvimento e aplicacao da formulacao em escala laboratorial e piloto e   prospeccao de tecnologia para aplicacao de barreiras.Conhecimentos NecessariosDoutorado em uma das areas abaixo: de embalagens barreiras sustentaveis ou materiais desenvolvimento de formulacoes com biomateriais de origem renovavelConhecimentos Desejaveis Experiencia academica na area de embalagens e/ou barreiras.IDIOMA: Portugues e Ingles avancado para leitura e escrita / intermediario para conversacao pois tera interface com fornecedores e parceiros e time globalVALOR DA BOLSA: R$ 4.500  00Disponibilidade de ate 40 horas semanaisDURACAO: 12 mesesLOCAL: Limeira / SPLocal de trabalho: Limeira   SPRegime de contratacao de tipo: OutrosJornada: Periodo IntegralArea e especializacao profissional: Quimica   Petroquimica - QuimicaNivel hierarquico: AnalistaREQUISITOSEscolaridade Minima: Pos-graduacao - DoutoradoFormacao DesejadaEngenharia de alimentos   Pos-graduacao - DoutoradoEngenharia quimica   Pos-graduacao - DoutoradoQuimica   Pos-graduacao - Doutorad;3
https://br.linkedin.com/jobs/view/especialista-em-assuntos-regulat%C3%B3rios-e-cient%C3%ADficos-at-ajinomotodobrasilvagas-3030794717?refId=Zujmpii2W9ZQTe1RyTSRTA%3D%3D&trackingId=MnDs5W02lng67zbtel1fgA%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card;Especialista em assuntos regulatorios e cientificos;   Requisitos Ensino superior completo em: Quimica   Medicina Veterinaria   Engenharia Agronoma   Ciencias dos Alimentos   Nutricao   Farmacia   Biologia   Engenharia de Alimentos   Engenharia Quimica   Tecnologia de Alimentos   ou cursos correlacionados   Interpretacao e aplicacao de normas tecnicas para elaboracao de relatorios de impactos   Conhecimento sobre legislacao sanitaria do Brasil   Ingles intermediario   Espanhol Intermediario   Pacote office intermediario   principalmente Excel   Disponibilidade para viagens.Desejavel Conhecimento e atuacao no ramo de alimentos   ingredientes   cosmeticos   medicamentos   nutricao animal ou fertilizantes   Conhecimento sobre legislacao sanitaria em paises da America Latina (Argentina   Colombia e Mexico) Conhecimento das discussoes do Codex e do Mercosul Office 365 intermediario   CNH Categoria B. Analise de regulamentacoes do Brasil e paises da America Latina   Analise de impactos regulatorios para os produtos da Ajinomoto   Comunicacao e alinhamentos com as areas internas   Participacao em reunioes externas para representacao e defesa dos interesses da Ajinomoto e Associacoes   Participacao em reunioes externas com Consultores   Elaboracao e atuacao em defesas cientificas e regulatorias   Auxilio em pagamentos da area e elaboracao de contratos (associacoes e consultorias) junto ao Departamento Juridico   Suporte e participacao em reunioes internas no idioma ingles.Contato com outras afiliadas LATAM no idioma Espanhol;3
https://br.linkedin.com/jobs/view/analista-de-laborat%C3%B3rio-s%C3%AAnior-at-ajinomotodobrasilvagas-3030772902?refId=jwLw%2BDezLx401uB5zx%2BmNA%3D%3D&trackingId=ByB5T%2Bx6N%2FHLw4vkNdhnEg%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card;Analista de laboratorio senior;   Formacao: Ensino Tecnico ou Graduacao em Quimica   Alimentos e afins  Carteira Nacional de Habilitacao - CNH  Vivencia em analise de embalagem  Vivencia em laboratorio  Ingles: Intermediario.Planejar e executar analises e participar de testes atraves da preparacao de testes   coleta de amostras e identificacao   Apoiar na avaliacao e identificacao de desvios   atraves da analise da causa raiz do problema e propor solucoes  Conhecer mais profundamente os conceitos de analise e processos do pilar em que atua (embalagem ou produto ou processo)   desenvolvendo novas metodologias e aprimorando as atuais  Controlar atividades criticas de rotina   como Manutencao e Calibracao de equipamentos da planta piloto ou analise   Seguranca e Meio Ambiente  Dar suporte nas atividades do plano de investimentos para melhorar a estrutura do laboratorio  Controlar o agendamento dos analistas conforme solicitacao de superiores e demanda de projetos.;3
https://br.linkedin.com/jobs/view/coordenador-de-alimentos-e-bebidas-at-rede-de-restaurante-3020936617?refId=jwLw%2BDezLx401uB5zx%2BmNA%3D%3D&trackingId=GrWo1qAh05x3rmm2HO5iUA%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card;Coordenador de Alimentos e Bebidas;   Estamos procurando pessoas que estejam atras de oportunidades para crescer dentro de uma empresa em expansao. Temos um otimo ambiente de trabalho   onde dedicacao   meritocracia   parceria e aprendizado andam de maos dadas. Se voce acredita que atraves do trabalho e dedicacao otimas oportunidades aparecem em nossas vidas   aqui pode ser o seu lugar.Nos somos uma empresa jovem   com planos ambiciosos. Estamos consolidando nossos servicos atraves de uma forte cultura orientada para pessoas.Segue abaixo   as responsabilidades para essa posicao:Garantir a eficiencia operacional dos restaurantes   sempre cumprindo as metas orcamentarias estabelecidas previamente  Treinamento de equipe de acordo com os Procedimentos estabelecidos  Realizar todos os treinamentos nas diferentes divisoes da cozinha e montagem   entendendo com profundidade dos processos envolvidos na preparacao dos alimentos  Entender juntamente com a supervisao as principais atribuicoes estrategicas da lideranca do restaurante: gestao financeira do restaurante   lideranca de equipe operacional   gestao de estoque / inventario   gestao da folha de pagamento   conciliacao de caixas e administracao orcamentaria do restaurante  Enterder de controle de planilhas   e sistemas de gestao de estoque.Atividades:Avaliacao da necessidade de compras (insumos   bebidas   descartaveis e material de suporte) para o estabelecimento  Realizar a gestao da rotina da cozinha conferindo o estoque   utensilios   planilhas de lancamento de producao e PCP (Planejamento e controle da producao)  Suporte operacional a equipe quando necessario/escalado  Realizar a confeccao de escala   considerando o periodo de descanso e ferias da equipe operacional. Sempre garantido o cumprimento das exigencias legais e os resultados previstos mensalmente  Responsavel pelo recrutamento e selecao da equipe manutencao e qualidade dos processos   produtos e ambiente  Realizar a comunicacao direta com clientes   tanto no restaurante quantos nos canais de delivery   mensurando o nivel de satisfacao dos mesmos e verificando se o padrao de qualidade esta sendo aplicado conforme processos definidos  Acompanhar a elaboracao do Plano de Metas da equipe operacional   juntamente com a supervisao.Pre-Requisitos:Pensar orientado a processos  Comunicar-se adequadamenteOrganizacao e priorizacao de tarefas  Raciocinio logico  Gestao de Pessoas  Gestao de ConflitosEnsino Medio Completo  Conhecimento basico de relacoes fiscais e trabalhistas  Desejavel conhecimento no sistema Qu;3
https://br.linkedin.com/jobs/view/t%C3%A9cnico-de-controle-de-qualidade-at-mdiasbrancovagas-3030768873?refId=jwLw%2BDezLx401uB5zx%2BmNA%3D%3D&trackingId=Bf0f75h1XqaMHFPpJ7QQ0A%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card;Tecnico de Controle de Qualidade;           Ensino medio concluido.Curso tecnico em Engenharia de Alimentos ou Quimica.Pacote Office ou similares   APPCC (analise de perigos e pontos criticos de controle)   Nocoes de Nocoes de Food Defense e Food Fraud   seguranca de alimentos   seguranca em laboratorios e FSSC22000.Seus Desafios SeraoAuditar padroes   relatando as anomalias e auxiliando no tratamento das mesmas  Analisar amostras de produtos e insumos (Processos produtivos e recebimento)  Executar analises microbiologicas (Esterilizacao de materiais / inoculacao / leitura de placas)   incluindo as informacoes em relatorios especificos  Fazer as anotacoes diarias de todo o processo produtivo   averiguando se estao dentro dos padroes e incluindo as informacoes nos sistemas.Executar as rotinas administrativas do departamento  Cumprir os requisitos de seguranca de alimentos.;3
